"case_id","message_id","message","creation_date","author","public"
1581,"T149559648","@dkaminsky Any time! Let us know if you run into any other trouble.","2013-01-10 22:26:48","zoelle@crocodoc.com","y"
1597,"T150987664","@Crocodoc https://t.co/575279vp","2013-01-14 16:51:02","customer","y"
1604,"T151470935","@Crocodoc Hi guys, just sent an email to support (username:vidarmasson). Am in a bit of a rush to get text extraction enabled, can you help?","2013-01-15 15:57:43","customer","y"
1604,"T151564466","@vidarmasson Hi Vidar! Sorry for the delay. You should be all set.","2013-01-15 18:59:10","zoelle@crocodoc.com","y"
1604,"T151605676","@Crocodoc Thanks, I replied to the email with some questions.","2013-01-15 20:17:30","customer","y"
1610,"T151725897",".@coolcatteacher TY! I will SO use this to save interesting Web content on the fly and share with Ss on my iPad or via Dropbox & @Crocodoc.","2013-01-16 01:04:39","customer","y"
1611,"T151731795","@kostadimer you are welcome but please teach me about @crocodoc I am curious.","2013-01-16 01:25:02","customer","y"
1621,"T152427772","就速度和效果而言 过去pdf2htmlex是我见过最厉害的PDF在线Preview工具，现在测试了@Crocodoc，感觉这确实更加厉害了。","2013-01-17 16:00:40","customer","y"
1638,"T153139356","测试了@crocodoc的API 感觉非常简单易懂","2013-01-19 07:25:32","customer","y"
1696,"T155697692","I'm going to be in big trouble. Just found out that @crocodoc 's API won't work with AJAX. dangit.","2013-01-25 16:18:22","customer","y"
1696,"T155755051","@Paceaux Hey Frank! Depending on what you want to do, we may actually be able to get something working with AJAX for you. Email coming soon.","2013-01-25 18:27:59","zoelle@crocodoc.com","y"
1696,"T155756867","@Crocodoc ahhh. cool. I already emailed your support addy... so let me know what can be done. Thanks for the quick response!","2013-01-25 18:30:52","customer","y"
1705,"T156294122","Want to join a startup that serves DropBox, LinkedIn & Yammer? @Crocodoc is hiring for Engineering, BizDev & Product! https://t.co/dSiHK9Wf","2013-01-27 20:33:34","customer","y"
1709,"T156710266","I'm giving some mad props to @crocodoc right now for producing a very cool PDF-embedding API,and providing some pretty great support, too.","2013-01-28 20:28:57","customer","y"
1709,"T156734480","@Paceaux Thanks, Frank! Glad to hear you're liking the API so far :)","2013-01-28 21:16:31","zoelle@crocodoc.com","y"
1711,"T156748951","Bah. I don't get #Crocodoc. Annotations don't show properly in PDF, are not in .doc. Students can't see annotations #Useless #Canvas","2013-01-28 21:44:02","customer","y"
1711,"T156748964","@jjjohnson01 So sorry to hear that you're running into trouble! Could you drop us a line at support@crocodoc.com so we can get this fixed?","2013-01-28 21:46:08","zoelle@crocodoc.com","y"
1711,"T156761769","@Crocodoc thanks. I will","2013-01-28 22:09:10","customer","y"
1712,"T156749669","@injenuity I prefer - d/l, annotate in Word, save, u/l. My scribbles are unintelligible #Crocodoc has performed less than spectacularly","2013-01-28 21:45:37","customer","y"
1721,"T157225909","@ScottBrit @crocodoc is, on mobile now…Job is listed on their page","2013-01-29 20:40:24","customer","y"
1751,"T158782960","Cool new company | @Crocodoc
Trusted leader in HTML5 document viewing.
http://t.co/4beDdzjR","2013-02-01 22:25:29","customer","y"
1775,"T160848473","Hey, @Crocodoc , looks like @AAKlock and I have a .NET library that's just about ready for you to use, if you're interested.","2013-02-06 21:55:49","customer","y"
1775,"T160853793","@Paceaux That's great! Drop us a line at support@crocodoc.com - we'd love to hear more.","2013-02-06 22:06:47","zoelle@crocodoc.com","y"
1782,"T160980175","@brandWendy @amplifyla Check out @crocodoc. I met some of their team members this week and I was very impressed.","2013-02-07 03:18:10","customer","y"
1783,"T161046036","@pkedrosky Have you checked out @crocodoc? I met some of their folks this week. Impressive. They seem to have a knack for HTML5.","2013-02-07 07:27:50","customer","y"
1795,"T162009299","Le service Crocodoc est totalement intégré dans JCMS @jalios @Crocodoc : 
+ : http://t.co/XeD06tq4","2013-02-09 13:49:11","customer","y"
1803,"T162262877","@crocodoc Personal edition is returning an error  - not working anymore - is it still supported?","2013-02-10 15:16:42","customer","y"
1803,"T162780407","@MemphiSportMike Is this happening for every document you try to open?","2013-02-11 21:10:30","zoelle@crocodoc.com","y"
1818,"T162782548","@Crocodoc http://t.co/3YdQJcWG","2013-02-11 21:13:48","customer","y"
1821,"T163045338","@bhorowitz Love idea of annotated web, but what about biz model? We experienced Webnotes pivot to @Crocodoc due to challenge making money","2013-02-12 13:26:35","customer","y"
1834,"T163806168","@injenuity Crocodoc also doesn't hold all annotations when it's working. Passed to Crocodoc support & they said ""thanks""","2013-02-13 23:21:45","customer","y"
1834,"T163806193","@jjjohnson01 @injenuity We know this is frustrating & are working to fix it! It's a tricky issue, so no ETA yet, but will keep you posted.","2013-02-13 23:27:47","zoelle@crocodoc.com","y"
1835,"T163810618","@Crocodoc @jjjohnson01 Biggest issue is not equitable to students to have assignments graded differently than other students.","2013-02-13 23:31:30","customer","y"
1836,"T163811365","@Crocodoc @jjjohnson01 Biggest issue is not equitable to students to have assignments graded differently than other students.","2013-02-13 23:33:04","customer","y"
1837,"T163811370","@Crocodoc @jjjohnson01 So not necessarily crocdoc issue. Can't give some students annotations and others none.","2013-02-13 23:33:05","customer","y"
1838,"T163851833","@Crocodoc @jjjohnson01 So not necessarily crocdoc issue. Can't give some students annotations and others none.","2013-02-14 01:37:33","customer","y"
1838,"T163851835","@injenuity @jjjohnson01 Absolutely. Either way, please keep letting us know what we can improve! Your feedback really helps a lot.","2013-02-14 01:39:27","zoelle@crocodoc.com","y"
1838,"T163861704","@Crocodoc @jjjohnson01 it's not you. :)","2013-02-14 02:16:09","customer","y"
1845,"T164172894","@Crocodoc rocking it. http://t.co/DiyzHEK7","2013-02-14 19:09:24","customer","y"
1846,"T164177879","Check out @Crocodoc's revamped HTML5 document converter! http://t.co/xcNzuIeW","2013-02-14 19:18:28","customer","y"
1847,"T164186465","@Crocodoc http://t.co/On1WKCd2","2013-02-14 19:34:02","customer","y"
1848,"T164226562","@Crocodoc You guys have any PHP demos of your API?","2013-02-14 20:58:23","customer","y"
1849,"T164246849","Useful tool for #Agent sites | MT @Crocodoc Launches Its Revamped #HTML5 Document Converter http://t.co/eVmSmkWR via @TechCrunch @fredericl","2013-02-14 21:43:12","customer","y"
1855,"T164303372","Check out @Crocodoc, which allows you to convert pdfs to HTML5... what?? https://t.co/bOQIDbkc","2013-02-15 00:05:59","customer","y"
1856,"T164307283","“@ycombinator: Crocodoc Previews Its Revamped HTML5 Document Converter …”  Really cool stuff @crocodoc","2013-02-15 00:18:17","customer","y"
1857,"T164338673","The best just got even better - newest version of @Crocodoc has better display quality, speed, and mobile support! http://t.co/hilrf16c","2013-02-15 01:59:49","customer","y"
1864,"T164433055","Only just discovered the PDF annotation tool in @Yammer based on @Crocodoc. Not bad! Your org should consider using Yammer for this alone.","2013-02-15 09:45:09","customer","y"
1867,"T164576486","@Crocodoc Congrats on the previews of Revamped HTML5 Document Converter For PDF, Word And PowerPoint Files http://t.co/GB2lACky","2013-02-15 16:55:02","customer","y"
1868,"T164578058","@Crocodoc is hiring! https://t.co/ZVYtNZTn","2013-02-15 16:58:07","customer","y"
1869,"T164578066","@Crocodoc is hiring! https://t.co/gQXveN7V","2013-02-15 16:58:08","customer","y"
1870,"T164591881","New service @crocodoc converts PDF, Word and more to layered HTML5 for embedding on the web. Super #cool. | http://t.co/Ct2MDwen","2013-02-15 17:25:28","customer","y"
1874,"T164655461","@Crocodoc How do I get in touch with a sales person. I've sent an email every day for 5 days but have not had a reply yet.","2013-02-15 19:39:55","customer","y"
1875,"T164678938","@Crocodoc I have a bunch of questions about your API. I THINK it will fit my needs, but I am not sure.","2013-02-15 20:30:01","customer","y"
1876,"T164680635","@svicino Send your questions over to support@crocodoc.com, and we'll see what we can do!","2013-02-15 20:33:44","customer","y"
1895,"T165688902","MT @briteweb: New service @Crocodoc converts PDF, Word + more to layered HTML5 for embedding on the web. Super #cool. | http://t.co/pvDcpBwk","2013-02-18 22:37:18","customer","y"
1899,"T165759734","Crocodoc's (@crocodoc) html5 document viewing technology has attracted some world class users... http://t.co/Cs60wHEi","2013-02-19 02:26:37","customer","y"
1955,"T169233536","I'm probably way late to the game on this, but @Crocodoc is a pretty rockin' collaborative PDF annotation platform. @comphackerorg @kjaxon","2013-02-26 22:10:38","customer","y"
1955,"T170132432","@pkittle Thanks! Glad you like it :)","2013-02-28 18:11:59","zoelle@crocodoc.com","y"
1956,"T169242178","@ChrisFosen I was just using the personal account on @crocodoc, but see that there is indeed a plugin for it. Add it to @comphackerorg!","2013-02-26 22:29:09","customer","y"
1967,"T170034786","@Crocodoc Suggestion: add a property to the check status call for the presence of annotations. Then we can flag a user to review them.","2013-02-28 15:19:17","customer","y"
1967,"T170132702","@justinpitcher Thanks for the suggestion! We'll definitely keep it in mind.","2013-02-28 18:12:45","zoelle@crocodoc.com","y"
2014,"T171902305","@Crocodoc Is there any timeline for the release of the new Crocodoc?  I'm launching a new site in late Q3 '13 and I wanna use it!","2013-03-05 09:15:41","customer","y"
2014,"T172649202","@votebrady We haven't announced an official release date quite yet, but get on the beta list, and you'll get more info soon!","2013-03-06 17:39:37","zoelle@crocodoc.com","y"
2053,"T173738833","The whole @crocodoc crew here at #sxsw are headed out of town to Salt Lick for some BBQ. So, so excited.","2013-03-08 20:08:17","customer","y"
2065,"T174928171","Best tech demo at #SXSW this year was done at a bar on my phone by the @Crocodoc at the @bloomfire party. #greatproduct

Congrats...","2013-03-12 02:24:23","customer","y"
2081,"T175745849","Work on the next version of the @Crocodoc API: http://t.co/XDcrsrwSsm","2013-03-13 16:28:35","customer","y"
2083,"T175819547","Blackboard now supports in-line assignment grading using @Crocodoc; no need to download docs to grade anymore https://t.co/XC6owSY3E9","2013-03-13 18:32:59","customer","y"
2088,"T176207146","Nice work @ebarnes @drdiv & the whole team! Inline assigment grading with @Crocodoc comes to #BbLearn SP10! Vid: http://t.co/kQ6wxXEhXP","2013-03-14 13:45:16","customer","y"
2099,"T176331075","Blackboard now supports in-line assignment grading using @Crocodoc; no need to download docs to grade anymore http://t.co/Bke9FiSf56 #yam","2013-03-14 17:15:50","customer","y"
2110,"T176883811","The fun at #Pycon has started “@zoelle: I have fun neighbors. Cc @loggly http://t.co/jQ2RkssSAa” @Crocodoc","2013-03-15 17:18:39","customer","y"
2123,"T178020418","@Crocodoc FYI, there is also a @crocodocs Twitter account. You might want to delete one of them! #beinghelpful","2013-03-18 20:11:57","customer","y"
2124,"T178043162","Check out the @lucidmeetings @crocodoc integration, drag and drop present into web based meetings ... http://t.co/W0paF5DqY7","2013-03-18 20:50:46","customer","y"
2130,"T178377146","RT @tonycurwen: Check out the @lucidmeetings @crocodoc integration, drag and drop present into web based meetings... http://t.co/A3dRauio5K","2013-03-19 14:33:55","customer","y"
2172,"T181086292","RT @tonycurwen: Check out the @lucidmeetings @crocodoc integration, drag and drop present into web based meetings... http://t.co/8KnPRz6fZU","2013-03-25 16:16:11","customer","y"
2199,"T182541590","#PeterLai, Co-Founder and Web Dev at @Crocodoc to present ""Using HTML5 and SVG to Render Documents on the Web"" http://t.co/PrVyvIKSdI","2013-03-28 01:03:32","customer","y"
2206,"T182902214","@Crocodoc Hey, I'd love to have Cameron on my podcast to talk about how you did it.","2013-03-28 18:56:37","customer","y"
2206,"T182944232","@shanselman That would be great! What would be the best way to get in touch with you to set it up?","2013-03-28 20:23:11","zoelle@crocodoc.com","y"
2206,"T182966350","@Crocodoc shiny. Email me. My first name at my last name .com","2013-03-28 21:05:08","customer","y"
2211,"T183084549","Woah! Very cool writeup on making documents 3D using CSS transforms! http://t.co/YotopMUgr1 via @Crocodoc","2013-03-29 03:26:33","customer","y"
2212,"T183087284","Woah! Very cool writeup on making documents 3D using CSS transforms! http://t.co/THDKP5d2Fx via @Crocodoc","2013-03-29 03:41:37","customer","y"
2213,"T183090467","Woah! Very cool writeup on making documents 3D using CSS transforms! http://t.co/F3xwIhT9Id via @Crocodoc","2013-03-29 04:00:54","customer","y"
2219,"T183325557","Shout outs to @HipChat @Crocodoc and @regoapp in our latest blog post: http://t.co/hekTQWiH16","2013-03-29 19:54:18","customer","y"
2219,"T183359533","@LookThink Thanks for the kind words! Much appreciated :)","2013-03-29 21:21:03","zoelle@crocodoc.com","y"
2227,"T184147724","@Crocodoc looking forward to your talk! You guys are doing cool things. @html5devconf","2013-04-01 16:49:19","customer","y"
2235,"T184564322","3d-ifying documents using css transforms http://t.co/LTp3MIDGs1 (via @Crocodoc)","2013-04-02 14:49:58","customer","y"
2237,"T184733728","@scottmotte: Listening to @Crocodoc talk on converting documents to SVG at @html5devconf http://t.co/P9U8g63T5c","2013-04-02 20:37:21","customer","y"
2238,"T184741110","HTML5 document rendering of docs and pdfs, all HTML5/SVG  @Crocodoc  very cool  #HTML5DevConf","2013-04-02 20:52:54","customer","y"
2279,"T186264874","3D-ifying Documents Using CSS Transforms /via @Crocodoc http://t.co/UvLZnWFI0H #css3 #transforms #3D #webdesign","2013-04-05 21:14:19","customer","y"
2304,"T187741377","@Crocodoc we're playing around with the new viewer, any chance we could ask you some questions over phone? /cc @minervaproject","2013-04-09 22:49:24","customer","y"
2304,"T187742025","@embrangler Yep, we're going to give you a call in a few minutes!","2013-04-09 22:51:45","zoelle@crocodoc.com","y"
2337,"T189162178","@Crocodoc great work but these demos are quite taxing on Chrome, maybe best to split into pages?","2013-04-13 00:34:51","customer","y"
2404,"T192012372","Tip for SDL Tridion: embed your training documents. It's something both @sdltridionworld and @Crocodoc may like http://t.co/RzCawSzE74","2013-04-19 23:02:48","customer","y"
2432,"T193787882","Circus got bad press from @crocodoc for a bug I think I fixed. I hope I'll get more details and that they're willing to try again","2013-04-24 15:22:23","customer","y"
2438,"T194068616","Who's going to benefit most from the battle between #Blackboard, #instructure, & other LMSs? Startups like @Crocodoc & @Scribd! #elearning","2013-04-25 01:43:00","customer","y"
2448,"T194627840","@Crocodoc Any update on when the new Crocodoc is launching?","2013-04-26 05:58:57","customer","y"
2448,"T194849059","@votebrady Hi Brady! Unfortunately, we can't release a launch date quite yet. Are you on our beta list? (Sign up at preview.crocodoc.com)","2013-04-26 17:27:48","zoelle@crocodoc.com","y"
2465,"T195955298","@alanlepo hard problem to solve, G is one of few that can. MS uses Office Web Apps, Box uses their own thing, and most others OEM @Crocodoc","2013-04-29 22:05:19","customer","y"
2470,"T196324822","The @Crocodoc beta is pretty impressive: http://t.co/GfDdCW8Bo6","2013-04-30 17:17:06","customer","y"
2470,"T196448481","@dejager Thanks!","2013-04-30 21:21:42","zoelle@crocodoc.com","y"
2472,"T196474110","the @crocodoc #dotnet API is now out of beta.details on Alex' blog: http://t.co/ALS0mtiSz0","2013-04-30 22:09:26","customer","y"
2521,"T198431764","Kudos to Canvas @instructure for using @Crocodoc It's faster and easier to give specific feedback. No need to download .doc and send it back","2013-05-05 17:36:34","customer","y"
2521,"T200422205","@gaguillen Glad to hear we're saving you some time!","2013-05-09 17:28:14","zoelle@crocodoc.com","y"
2522,"T198433103","Quick suggestion: can you add a word count tool? @instructure @crocodoc It would make our writing assessment even easier. Thanks!","2013-05-05 17:42:44","customer","y"
2522,"T200422523","@gaguillen Thanks for the suggestion!","2013-05-09 17:28:41","zoelle@crocodoc.com","y"
2563,"T200466997","@Crocodoc Do you guys also use the @Crocodocs twitter handle? That's confusing!!! #whatsgoingon","2013-05-09 18:55:01","customer","y"
2579,"T200473154","Congrats to Ryan and the @crocodoc team! http://t.co/6njzKjQLCC","2013-05-09 19:07:34","customer","y"
2579,"T200474836","@screeley Thanks so much!","2013-05-09 19:11:39","zoelle@crocodoc.com","y"
2580,"T200474561","I love it that @Crocodoc  is being acquired by @BoxHQ. Finally the document management madness can be tamed !  Fantastic products!","2013-05-09 19:10:31","customer","y"
2580,"T200475451","@arungk Thanks so much! We're pretty excited.","2013-05-09 19:12:59","zoelle@crocodoc.com","y"
2581,"T200474564","Welcome to the @BoxHQ family, @Crocodoc! Box is Acquiring Crocodoc to Reimagine Documents in the Cloud: http://t.co/SJeRvyiBYi","2013-05-09 19:10:32","customer","y"
2581,"T200475002","@ZaiDivecha Thanks! We're excited to join you all.","2013-05-09 19:12:06","zoelle@crocodoc.com","y"
2581,"T200625729","@Crocodoc Also, WAIT, this means I get to be coworkers with @zoelle!! Now I'm doubly excited!! #boolaboola","2013-05-10 01:23:35","customer","y"
2582,"T200474569","Very exciting news today!! @Crocodoc - welcome to the @BoxHQ family :) http://t.co/s1yl3M2seZ","2013-05-09 19:10:33","customer","y"
2582,"T200475346","@TamarBercovici Thanks! We're excited to join you.","2013-05-09 19:12:48","zoelle@crocodoc.com","y"
2583,"T200475987","The most complete collaboration tool on the market just got a little prettier. Congrats @crocodoc! http://t.co/lWsu5YHHi9","2013-05-09 19:13:35","customer","y"
2583,"T200548874","@niclabuz Aw, thanks! We're thrilled to be joining the team.","2013-05-09 21:53:04","zoelle@crocodoc.com","y"
2584,"T200475996","Congrats to our officemates @Crocodoc! http://t.co/hTGTi2bBbU","2013-05-09 19:13:35","customer","y"
2584,"T200549089","@omarish Thanks!!","2013-05-09 21:53:25","zoelle@crocodoc.com","y"
2585,"T200476004","Congrats to Ryan and the rest of the team @crocodoc","2013-05-09 19:13:36","customer","y"
2585,"T200549206","@camerondgray Thanks very much- we're excited!","2013-05-09 21:53:50","zoelle@crocodoc.com","y"
2586,"T200480462","Congrats to the @Crocodoc team! @levie great acquisition! Ryan and team are awesome.","2013-05-09 19:22:56","customer","y"
2586,"T200549423","@VilliSpeaks Thanks! We're super excited to join the Box team.","2013-05-09 21:54:04","zoelle@crocodoc.com","y"
2588,"T200482050","Box welcomes the Crocodoc team! @crocodoc @boxhq http://t.co/ZRxHKSuprN","2013-05-09 19:26:04","customer","y"
2590,"T200486799","Congrats to @crocodoc for getting acquired by @BoxHQ! Hope to see big things coming from the cloud soon. #500Strong","2013-05-09 19:35:15","customer","y"
2590,"T200560400","@500Startups Thanks! We're really excited.","2013-05-09 22:20:09","zoelle@crocodoc.com","y"
2591,"T200488143","RT @500startups: Congrats to @Crocodoc for getting acquired by @BoxHQ! Hope to see big things coming from the cloud soon. #500Strong","2013-05-09 19:38:12","customer","y"
2592,"T200489595","Totally stoked to meet the awesome team from @Crocodoc. Welcome to the @BoxHQ family!","2013-05-09 19:41:21","customer","y"
2592,"T200549657","@geodbz Thanks! We're really excited to meet you all.","2013-05-09 21:54:47","zoelle@crocodoc.com","y"
2593,"T200489600","Box acquires @Crocodoc to turn all those docs you upload into HTML5 masterpieces http://t.co/pOzlCRmKSr via @VentureBeat #500Strong","2013-05-09 19:41:22","customer","y"
2594,"T200491048","Does this mean we'll be getting crocs to wear around the office?? @levie @BoxHQ @CrocoDoc #Welcome","2013-05-09 19:44:32","customer","y"
2595,"T200491053","Box acquires @crocodoc #cloud @BoxHQ http://t.co/R36UExYHBD http://t.co/shLAVeOmi3","2013-05-09 19:44:34","customer","y"
2596,"T200491059","Love the @BoxHQ acquisition of @crocodoc. Great product going to a great company; congrats to all. Looking forward to seeing what's next.","2013-05-09 19:44:35","customer","y"
2596,"T200549938","@charlesobrien Thanks! We're extremely excited to see what we can build together.","2013-05-09 21:55:34","zoelle@crocodoc.com","y"
2597,"T200491072","Wondering id @levie just wanted to replace his #Pumas with #Crocs and bought @Crocodoc by mistake :-)","2013-05-09 19:44:36","customer","y"
2598,"T200492496","RT @500startups: Box acquires @Crocodoc: http://t.co/Ero8PCb4dL","2013-05-09 19:47:52","customer","y"
2599,"T200492506","congrats to the @Crocodoc team on the acquisition by @BoxHQ, http://t.co/ussQTciILa and @levie for getting a great product + team","2013-05-09 19:47:53","customer","y"
2599,"T200548657","@Harjeet Thanks! We're really excited.","2013-05-09 21:52:18","zoelle@crocodoc.com","y"
2600,"T200492531",". @BoxHQ acquires @Crocodoc (~1M in funding; millions in rev) for cash & stock & hires 7-person team http://t.co/8lomCPEosp","2013-05-09 19:47:55","customer","y"
2601,"T200495644","@Crocodoc Congrats, guys! /cc @aseemk","2013-05-09 19:54:12","customer","y"
2601,"T200550262","@gasi Thanks! We're really excited.","2013-05-09 21:55:56","zoelle@crocodoc.com","y"
2602,"T200495655","Buen movimiento de Box (a falta de conocer el importe) comprando @crocodoc http://t.co/iUR4ZFz70e","2013-05-09 19:54:13","customer","y"
2603,"T200497232","@Crocodoc joins @BoxHQ. Embedded docs using html5. Reimagined in the cloud http://t.co/0JsAZzH3wJ #apps","2013-05-09 19:57:26","customer","y"
2604,"T200502147","@crocodoc Welcome to the team -- super excited to build the future of content together!","2013-05-09 20:07:34","customer","y"
2604,"T200554322","@BoxEng We can't wait to get started!","2013-05-09 22:05:31","zoelle@crocodoc.com","y"
2606,"T200506451","Croco is finally boxed! @Crocodoc  @BoxHQ congratulations to both the future of #Cloud office is very very interesting!","2013-05-09 20:17:14","customer","y"
2606,"T200554485","@SuvishV Thanks! We're really excited to see what we can build together.","2013-05-09 22:05:56","zoelle@crocodoc.com","y"
2607,"T200509334","MT @BoxHQ: @Levie announces http://t.co/tTf9QVtQ67 acqstn @Crocodoc + why he likes crocodiles. ","2013-05-09 20:23:37","customer","y"
2608,"T200510855","Met these guys at SXSW. Congrats @crocodoc! cc @zoelle RT @levie: Box is acquiring Crocodoc to reimagine documents... http://t.co/ueJ3uhbYQ0","2013-05-09 20:26:51","customer","y"
2609,"T200514131","@jinhwang @Crocodoc @levie Thanks! We're pretty excited.","2013-05-09 20:33:18","customer","y"
2610,"T200517236","@Kwdmiller @levie aaron gets linda messy; Crocs easy to clean up after spills. cc @Crocodoc","2013-05-09 20:40:05","customer","y"
2611,"T200517245","congrats to @crocodoc - i've been having a good couple of weeks.","2013-05-09 20:40:06","customer","y"
2611,"T200560827","@joshu Thanks! We're pretty excited :)","2013-05-09 22:20:57","zoelle@crocodoc.com","y"
2612,"T200517253","@BoxHQ acquires serious #HTML5 talent via @Crocodoc w/ CEO #Damico's #MIT hivemind. http://t.co/91qAAchBpt @TechCrunch @leenarao","2013-05-09 20:40:08","customer","y"
2613,"T200517267","@boxhq + @crocodoc = more power to #500strong!","2013-05-09 20:40:09","customer","y"
2614,"T200521541","@BoxHQ acquires YC-backed @Crocodoc   for cash & stock & hires 7-person team http://t.co/LzTUUG4oh9 Nice one @levie","2013-05-09 20:49:33","customer","y"
2615,"T200527422","Box Acquires @Crocodoc  To Add HTML5 Document Converter and Viewing Experience
http://t.co/ReHxaMeAIc","2013-05-09 21:02:23","customer","y"
2616,"T200527428","Y Combinator alum Crocodoc, an #HTML5 document embedding service, gets acquired by #Box http://t.co/ZrD5XUIpAr @Crocodoc @ycombinator @BoxHQ","2013-05-09 21:02:23","customer","y"
2617,"T200531540","it's nice to see @crocodoc end up in good hands","2013-05-09 21:11:59","customer","y"
2618,"T200532918","@BoxHQ @Crocodoc  Box Acquires Crocodoc http://t.co/g8bdOuoXKB","2013-05-09 21:15:19","customer","y"
2619,"T200532924","@BoxHQ @Crocodoc  Box Acquires Crocodoc http://t.co/wNa0Ui65Wq","2013-05-09 21:15:20","customer","y"
2620,"T200532927","Perseverance pays off and really happy for Ryan Damico: Box Acquires @Crocodoc http://t.co/aQsiI6hnfg","2013-05-09 21:15:21","customer","y"
2620,"T201067206","@MichaelGaiss Thanks! We're all really excited.","2013-05-10 22:37:26","zoelle@crocodoc.com","y"
2621,"T200538457","@Box acquires @Crocodoc http://t.co/uVbxl2Zktc","2013-05-09 21:27:52","customer","y"
2622,"T200545480","@gasi @Crocodoc Indeed, huge congrats!","2013-05-09 21:43:56","customer","y"
2622,"T201067371","@aseemk Thanks!!","2013-05-10 22:37:56","zoelle@crocodoc.com","y"
2623,"T200548203","Congratulations to @BoxHQ for their acquisition of @Crocodoc , the next step in their vision for nextgen content collaboration. #socbiz","2013-05-09 21:50:31","customer","y"
2625,"T200549485","Box acquires Crocodoc http://t.co/kPdZK2hcU9 @boxhq @crocodoc #cloud #html5","2013-05-09 21:53:42","customer","y"
2626,"T200550967","@BoxHQ @Crocodoc @levie Congrats on the acquisition. Two awesome companies that will do great things together!","2013-05-09 21:57:03","customer","y"
2626,"T201067475","@thinkoutloud Thanks! We're really thrilled.","2013-05-10 22:38:23","zoelle@crocodoc.com","y"
2627,"T200550974","Proud of an old friend whose company @Crocodoc joined @BoxHQ. 9 years ago, his was the first startup I ever heard of. http://t.co/TsAhl9o3bR","2013-05-09 21:57:04","customer","y"
2627,"T200561123","@amycao Thanks so much! It's a very exciting day for us :)","2013-05-09 22:21:50","zoelle@crocodoc.com","y"
2627,"T200582162","@Crocodoc Yes, very! Do you work with Ryan?","2013-05-09 23:16:32","customer","y"
2627,"T201066347","@amycao Yep! We're pretty lucky to have him as our fearless leader.","2013-05-10 22:35:22","zoelle@crocodoc.com","y"
2628,"T200557551","@BoxHQ acquires @Crocodoc. I knew it would happen. Amazing what can happen with quality software. Way to go! http://t.co/AUC4IUyzbr","2013-05-09 22:12:40","customer","y"
2628,"T201067617","@Quadten Thanks so much! We're super excited.","2013-05-10 22:38:31","zoelle@crocodoc.com","y"
2629,"T200569990","Smart acquisition RT @levie @BoxHQ is acquiring @Crocodoc to reimagine documents in the cloud. And we love crocodiles http://t.co/XKyhfGEu2E","2013-05-09 22:44:18","customer","y"
2630,"T200576214",".@BoxHQ buys @Crocodoc, first deal since Oct. 2009. During same period, .@Dropbox has acquired 7 startups. #cloudstorage #techMnA #startups","2013-05-09 23:00:23","customer","y"
2632,"T200580867","Congrats @BoxHQ on the @Crocodoc acquisition! Box acq Crocodoc to turn those docs you upload into HTML5 masterpieces: http://t.co/wNczplqX8M","2013-05-09 23:13:09","customer","y"
2635,"T200607891","You're a nerd when your entire twitter feed is all retweets on #Box acquiring @Crocodoc  8-)","2013-05-10 00:24:16","customer","y"
2638,"T200613230","A small team @crocodoc has accomplished some amazing things... and now being acquired by @BoxHQ http://t.co/1TZkZjONnR","2013-05-10 00:39:59","customer","y"
2638,"T201064033","@joecaruso2020 Thanks Joe! We're all super excited :)","2013-05-10 22:28:03","zoelle@crocodoc.com","y"
2642,"T200616714","Big day for @BoxPlatform as we announce that we're acquiring @Crocodoc :  APIs FTW!","2013-05-10 00:52:15","customer","y"
2644,"T200621529","I am happy for @Crocodoc today :)","2013-05-10 01:07:53","customer","y"
2644,"T201066571","@DanielleMorrill Thanks! We're really excited.","2013-05-10 22:35:40","zoelle@crocodoc.com","y"
2645,"T200626540","@ZaiDivecha @Crocodoc me too!!","2013-05-10 01:26:36","customer","y"
2646,"T200650203","Box Acquires @Crocodoc  http://t.co/xeva5W7Eqj Thanks Ryan! Thanks Ben and Walnut Ventures.","2013-05-10 02:49:51","customer","y"
2647,"T200659234","@Crocodoc pumped to have you join Box and can’t wait to meet you all soon!","2013-05-10 03:26:57","customer","y"
2647,"T201064358","@paapfly We're all super excited and can't wait to get started!","2013-05-10 22:28:34","zoelle@crocodoc.com","y"
2648,"T200663639","Finally, @Boxhq makes acquisition, buys @Crocodoc--provides exit for @YCombinator @DaveMcClure, @laragon reports http://t.co/2JZ2IYiril","2013-05-10 03:42:11","customer","y"
2649,"T200665963","Good exit for founders & investors MT @agoldfisher: Finally, @Boxhq makes acquisition, buys @Crocodoc  http://t.co/i7vo4xaQdU","2013-05-10 03:51:36","customer","y"
2650,"T200671768","Agreed! RT @dbreger: Smart acquisition RT @levie @BoxHQ is acquiring @Crocodoc to reimagine documents in the cloud. http://t.co/J398TlCXrD","2013-05-10 04:18:01","customer","y"
2651,"T200676184","Great work by the @Crocodoc team to be acquired by Box - the best is yet to come! http://t.co/qCihxK8E4b","2013-05-10 04:37:09","customer","y"
2652,"T200676189","Hits keep piling up for @davemcclure. Latest is @BoxHQ's purchase of @Crocodoc. Curious about IRR for @500Startups http://t.co/9WXm8tNV6V","2013-05-10 04:37:09","customer","y"
2653,"T200689066","Congratulations, Crocodoc http://t.co/O3oWAQSCTC via @cmirabile @crocodoc","2013-05-10 05:37:33","customer","y"
